GEOID,x_coords,y_coords
4025000208,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[34.8830451555162, 34.83974388532698, 34.75314134494853, 34.70984007475931, 34.75314134494853, 34.83974388532698, 34.8830451555162]"
4025001103,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4025001502,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.4933337238132, 34.45003245362398, 34.36342991324553, 34.320128643056314, 34.36342991324553, 34.45003245362398, 34.4933337238132]"
4025000211,"[-113.0913, -113.0163, -113.0163, -113.0913, -113.1663, -113.1663, -113.0913]","[34.96964769589464, 34.926346425705425, 34.839743885326975, 34.79644261513776, 34.839743885326975, 34.926346425705425, 34.96964769589464]"
4025000404,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.66653880457009, 34.62323753438087, 34.53663499400242, 34.4933337238132, 34.53663499400242, 34.62323753438087, 34.66653880457009]"
4025000902,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.579936264191645, 34.536634994002426, 34.450032453623976, 34.40673118343476, 34.450032453623976, 34.536634994002426, 34.579936264191645]"
4025001003,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.75314134494853, 34.70984007475931, 34.62323753438086, 34.579936264191645, 34.62323753438086, 34.70984007475931, 34.75314134494853]"
4025000406,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.83974388532698, 34.796442615137764, 34.70984007475931, 34.666538804570095, 34.70984007475931, 34.796442615137764, 34.83974388532698]"
4025001903,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[34.926346425705425, 34.88304515551621, 34.79644261513776, 34.75314134494854, 34.79644261513776, 34.88304515551621, 34.926346425705425]"
4025001902,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[35.01294896608387, 34.96964769589465, 34.8830451555162, 34.83974388532698, 34.8830451555162, 34.96964769589465, 35.01294896608387]"
4025001202,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.62323753438086, 34.579936264191645, 34.493333723813194, 34.450032453623976, 34.493333723813194, 34.579936264191645, 34.62323753438086]"
4025000613,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4025001904,"[-113.16629999999999, -113.09129999999999, -113.09129999999999, -113.16629999999999, -113.2413, -113.2413, -113.16629999999999]","[35.09955150646231, 35.056250236273094, 34.96964769589464, 34.926346425705425, 34.96964769589464, 35.056250236273094, 35.09955150646231]"
4025000611,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.79644261513776, 34.75314134494854, 34.66653880457009, 34.62323753438087, 34.66653880457009, 34.75314134494854, 34.79644261513776]"
4025000619,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.53663499400242, 34.4933337238132, 34.40673118343475, 34.36342991324553, 34.40673118343475, 34.4933337238132, 34.53663499400242]"
4025001705,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.8830451555162, 34.83974388532698, 34.75314134494853, 34.70984007475931, 34.75314134494853, 34.83974388532698, 34.8830451555162]"
4025002005,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.96964769589464, 34.926346425705425, 34.839743885326975, 34.79644261513776, 34.839743885326975, 34.926346425705425, 34.96964769589464]"
4025001604,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[35.05625023627309, 35.01294896608387, 34.92634642570542, 34.8830451555162, 34.92634642570542, 35.01294896608387, 35.05625023627309]"
4025001605,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.450032453623976, 34.40673118343476, 34.32012864305631, 34.27682737286709, 34.32012864305631, 34.40673118343476, 34.450032453623976]"
4025001501,"[-113.2413, -113.16629999999999, -113.16629999999999, -113.2413, -113.3163, -113.3163, -113.2413]","[34.36342991324553, 34.320128643056314, 34.233526102677864, 34.190224832488646, 34.233526102677864, 34.320128643056314, 34.36342991324553]"
4025000615,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.66653880457009, 34.62323753438087, 34.53663499400242, 34.4933337238132, 34.53663499400242, 34.62323753438087, 34.66653880457009]"
4025000617,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.75314134494853, 34.70984007475931, 34.62323753438086, 34.579936264191645, 34.62323753438086, 34.70984007475931, 34.75314134494853]"
4025000502,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.579936264191645, 34.536634994002426, 34.450032453623976, 34.40673118343476, 34.450032453623976, 34.536634994002426, 34.579936264191645]"
4025001106,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.4933337238132, 34.45003245362398, 34.36342991324553, 34.320128643056314, 34.36342991324553, 34.45003245362398, 34.4933337238132]"
4025000618,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.83974388532698, 34.796442615137764, 34.70984007475931, 34.666538804570095, 34.70984007475931, 34.796442615137764, 34.83974388532698]"
4025000701,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.40673118343476, 34.36342991324554, 34.27682737286709, 34.23352610267787, 34.27682737286709, 34.36342991324554, 34.40673118343476]"
4025000301,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.926346425705425, 34.88304515551621, 34.79644261513776, 34.75314134494854, 34.79644261513776, 34.88304515551621, 34.926346425705425]"
4025000702,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.320128643056314, 34.276827372867096, 34.190224832488646, 34.14692356229943, 34.190224832488646, 34.276827372867096, 34.320128643056314]"
4025000206,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[35.01294896608387, 34.96964769589465, 34.8830451555162, 34.83974388532698, 34.8830451555162, 34.96964769589465, 35.01294896608387]"
4025002006,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[35.09955150646231, 35.056250236273094, 34.96964769589464, 34.926346425705425, 34.96964769589464, 35.056250236273094, 35.09955150646231]"
4025000804,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.62323753438086, 34.579936264191645, 34.493333723813194, 34.450032453623976, 34.493333723813194, 34.579936264191645, 34.62323753438086]"
4025000405,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.709840074759306, 34.66653880457009, 34.57993626419164, 34.53663499400242, 34.57993626419164, 34.66653880457009, 34.709840074759306]"
4025001004,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.53663499400242, 34.4933337238132, 34.40673118343475, 34.36342991324553, 34.40673118343475, 34.4933337238132, 34.53663499400242]"
4025001104,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[34.23352610267787, 34.19022483248865, 34.1036222921102, 34.060321021920984, 34.1036222921102, 34.19022483248865, 34.23352610267787]"
4025001105,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.450032453623976, 34.40673118343476, 34.32012864305631, 34.27682737286709, 34.32012864305631, 34.40673118343476, 34.450032453623976]"
4025000209,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.79644261513776, 34.75314134494854, 34.66653880457009, 34.62323753438087, 34.66653880457009, 34.75314134494854, 34.79644261513776]"
4025001803,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.96964769589464, 34.926346425705425, 34.839743885326975, 34.79644261513776, 34.839743885326975, 34.926346425705425, 34.96964769589464]"
4025001201,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.8830451555162, 34.83974388532698, 34.75314134494853, 34.70984007475931, 34.75314134494853, 34.83974388532698, 34.8830451555162]"
4025001804,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[35.05625023627309, 35.01294896608387, 34.92634642570542, 34.8830451555162, 34.92634642570542, 35.01294896608387, 35.05625023627309]"
4025001704,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.83974388532698, 34.796442615137764, 34.70984007475931, 34.666538804570095, 34.70984007475931, 34.796442615137764, 34.83974388532698]"
4025000207,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.926346425705425, 34.88304515551621, 34.79644261513776, 34.75314134494854, 34.79644261513776, 34.88304515551621, 34.926346425705425]"
4025001901,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.75314134494853, 34.70984007475931, 34.62323753438086, 34.579936264191645, 34.62323753438086, 34.70984007475931, 34.75314134494853]"
4025000501,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.36342991324553, 34.320128643056314, 34.233526102677864, 34.190224832488646, 34.233526102677864, 34.320128643056314, 34.36342991324553]"
4025000901,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.27682737286709, 34.23352610267787, 34.14692356229942, 34.1036222921102, 34.14692356229942, 34.23352610267787, 34.27682737286709]"
4025000614,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.66653880457009, 34.62323753438087, 34.53663499400242, 34.4933337238132, 34.53663499400242, 34.62323753438087, 34.66653880457009]"
4025000616,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.579936264191645, 34.536634994002426, 34.450032453623976, 34.40673118343476, 34.450032453623976, 34.536634994002426, 34.579936264191645]"
4025000302,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.4933337238132, 34.45003245362398, 34.36342991324553, 34.320128643056314, 34.36342991324553, 34.45003245362398, 34.4933337238132]"
4025000803,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.190224832488646, 34.14692356229943, 34.06032102192098, 34.01701975173176, 34.06032102192098, 34.14692356229943, 34.190224832488646]"
4025000612,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.40673118343476, 34.36342991324554, 34.27682737286709, 34.23352610267787, 34.27682737286709, 34.36342991324554, 34.40673118343476]"
4025000210,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[35.01294896608387, 34.96964769589465, 34.8830451555162, 34.83974388532698, 34.8830451555162, 34.96964769589465, 35.01294896608387]"
4025000205,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[35.09955150646231, 35.056250236273094, 34.96964769589464, 34.926346425705425, 34.96964769589464, 35.056250236273094, 35.09955150646231]"
4025000403,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.320128643056314, 34.276827372867096, 34.190224832488646, 34.14692356229943, 34.190224832488646, 34.276827372867096, 34.320128643056314]"
4013618300,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[34.1036222921102, 34.060321021920984, 33.973718481542534, 33.930417211353316, 33.973718481542534, 34.060321021920984, 34.1036222921102]"
4013116605,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.540705779650324, 33.497404509461106, 33.410801969082655, 33.36750069889344, 33.410801969082655, 33.497404509461106, 33.540705779650324]"
4013116606,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.62730832002877, 33.58400704983955, 33.4974045094611, 33.45410323927188, 33.4974045094611, 33.58400704983955, 33.62730832002877]"
4013811200,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.28089815851499, 33.23759688832577, 33.15099434794732, 33.1076930777581, 33.15099434794732, 33.23759688832577, 33.28089815851499]"
4013216851,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.800513400785654, 33.757212130596436, 33.670609590217985, 33.62730832002877, 33.670609590217985, 33.757212130596436, 33.800513400785654]"
4013613000,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.8871159411641, 33.84381467097488, 33.75721213059643, 33.71391086040721, 33.75721213059643, 33.84381467097488, 33.8871159411641]"
4013619100,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.71391086040721, 33.67060959021799, 33.58400704983954, 33.540705779650324, 33.58400704983954, 33.67060959021799, 33.71391086040721]"
4013811400,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[32.89118672681199, 32.84788545662277, 32.76128291624432, 32.7179816460551, 32.76128291624432, 32.84788545662277, 32.89118672681199]"
4013815700,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.19429561813654, 33.150994347947325, 33.064391807568875, 33.021090537379656, 33.064391807568875, 33.150994347947325, 33.19429561813654]"
4013816700,"[-113.3913, -113.3163, -113.3163, -113.3913, -113.4663, -113.4663, -113.3913]","[32.804584186433544, 32.761282916244326, 32.674680375865876, 32.63137910567666, 32.674680375865876, 32.761282916244326, 32.804584186433544]"
4013980100,"[-113.3163, -113.2413, -113.2413, -113.3163, -113.3913, -113.3913, -113.3163]","[32.58807783548744, 32.54477656529822, 32.45817402491977, 32.41487275473055, 32.45817402491977, 32.54477656529822, 32.58807783548744]"
4013093001,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.97371848154254, 33.93041721135332, 33.84381467097487, 33.800513400785654, 33.84381467097487, 33.93041721135332, 33.97371848154254]"
4013611300,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[34.060321021920984, 34.017019751731766, 33.930417211353316, 33.8871159411641, 33.930417211353316, 34.017019751731766, 34.060321021920984]"
4013092717,"[-113.54129999999999, -113.46629999999999, -113.46629999999999, -113.54129999999999, -113.6163, -113.6163, -113.54129999999999]","[33.58400704983954, 33.540705779650324, 33.45410323927187, 33.410801969082655, 33.45410323927187, 33.540705779650324, 33.58400704983954]"
4013117100,"[-113.54129999999999, -113.46629999999999, -113.46629999999999, -113.54129999999999, -113.6163, -113.6163, -113.54129999999999]","[33.670609590217985, 33.62730832002877, 33.54070577965032, 33.4974045094611, 33.54070577965032, 33.62730832002877, 33.670609590217985]"
4013117300,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.1076930777581, 33.06439180756888, 32.97778926719043, 32.93448799700121, 32.97778926719043, 33.06439180756888, 33.1076930777581]"
4013811800,"[-113.4663, -113.3913, -113.3913, -113.4663, -113.5413, -113.5413, -113.4663]","[33.021090537379656, 32.97778926719044, 32.89118672681199, 32.84788545662277, 32.89118672681199, 32.97778926719044, 33.021090537379656]"
4013116607,"[-113.54129999999999, -113.46629999999999, -113.46629999999999, -113.54129999999999, -113.6163, -113.6163, -113.54129999999999]","[33.4974045094611, 33.45410323927188, 33.36750069889343, 33.32419942870421, 33.36750069889343, 33.45410323927188, 33.4974045094611]"
